#   2 + 116Sn elastic scattering Elab=183 Mev
# --------- Potential Spin-orbit for projectile and multipole = 0 ---------  
#     r(fm)       V(MeV)       W(MeV)
      13.27    -3.7786E-04     0.0000E+00
      13.28    -3.7425E-04     0.0000E+00
      13.29    -3.7068E-04     0.0000E+00
      13.30    -3.6715E-04     0.0000E+00
      13.31    -3.6365E-04     0.0000E+00
      13.32    -3.6018E-04     0.0000E+00
      13.33    -3.5674E-04     0.0000E+00
      13.34    -3.5334E-04     0.0000E+00
      13.35    -3.4997E-04     0.0000E+00
      13.36    -3.4663E-04     0.0000E+00
      13.37    -3.4333E-04     0.0000E+00
      13.38    -3.4006E-04     0.0000E+00
      13.39    -3.3681E-04     0.0000E+00
      13.40    -3.3360E-04     0.0000E+00
      13.41    -3.3042E-04     0.0000E+00
      13.42    -3.2727E-04     0.0000E+00
      13.43    -3.2415E-04     0.0000E+00
      13.44    -3.2106E-04     0.0000E+00
      13.45    -3.1800E-04     0.0000E+00
      13.46    -3.1497E-04     0.0000E+00
      13.47    -3.1197E-04     0.0000E+00
      13.48    -3.0900E-04     0.0000E+00
      13.49    -3.0605E-04     0.0000E+00
      13.50    -3.0314E-04     0.0000E+00
      13.51    -3.0025E-04     0.0000E+00
      13.52    -2.9739E-04     0.0000E+00
      13.53    -2.9455E-04     0.0000E+00
      13.54    -2.9175E-04     0.0000E+00
      13.55    -2.8897E-04     0.0000E+00
      13.56    -2.8621E-04     0.0000E+00
      13.57    -2.8349E-04     0.0000E+00
      13.58    -2.8079E-04     0.0000E+00
      13.59    -2.7811E-04     0.0000E+00
      13.60    -2.7546E-04     0.0000E+00
      13.61    -2.7284E-04     0.0000E+00
      13.62    -2.7024E-04     0.0000E+00
      13.63    -2.6767E-04     0.0000E+00
      13.64    -2.6512E-04     0.0000E+00
      13.65    -2.6259E-04     0.0000E+00
      13.66    -2.6009E-04     0.0000E+00
      13.67    -2.5761E-04     0.0000E+00
      13.68    -2.5516E-04     0.0000E+00
      13.69    -2.5273E-04     0.0000E+00
      13.70    -2.5033E-04     0.0000E+00
      13.71    -2.4794E-04     0.0000E+00
      13.72    -2.4558E-04     0.0000E+00
      13.73    -2.4324E-04     0.0000E+00
      13.74    -2.4093E-04     0.0000E+00
      13.75    -2.3864E-04     0.0000E+00
      13.76    -2.3636E-04     0.0000E+00
      13.77    -2.3411E-04     0.0000E+00
      13.78    -2.3189E-04     0.0000E+00
      13.79    -2.2968E-04     0.0000E+00
      13.80    -2.2749E-04     0.0000E+00
      13.81    -2.2533E-04     0.0000E+00
      13.82    -2.2318E-04     0.0000E+00
      13.83    -2.2106E-04     0.0000E+00
      13.84    -2.1896E-04     0.0000E+00
      13.85    -2.1687E-04     0.0000E+00
      13.86    -2.1481E-04     0.0000E+00
      13.87    -2.1277E-04     0.0000E+00
      13.88    -2.1074E-04     0.0000E+00
      13.89    -2.0874E-04     0.0000E+00
      13.90    -2.0675E-04     0.0000E+00
      13.91    -2.0478E-04     0.0000E+00
      13.92    -2.0284E-04     0.0000E+00
      13.93    -2.0091E-04     0.0000E+00
      13.94    -1.9900E-04     0.0000E+00
      13.95    -1.9710E-04     0.0000E+00
      13.96    -1.9523E-04     0.0000E+00
      13.97    -1.9337E-04     0.0000E+00
      13.98    -1.9153E-04     0.0000E+00
      13.99    -1.8971E-04     0.0000E+00
      14.00    -1.8791E-04     0.0000E+00
      14.01    -1.8612E-04     0.0000E+00
      14.02    -1.8435E-04     0.0000E+00
      14.03    -1.8260E-04     0.0000E+00
      14.04    -1.8086E-04     0.0000E+00
      14.05    -1.7914E-04     0.0000E+00
      14.06    -1.7744E-04     0.0000E+00
      14.07    -1.7575E-04     0.0000E+00
      14.08    -1.7408E-04     0.0000E+00
      14.09    -1.7243E-04     0.0000E+00
      14.10    -1.7079E-04     0.0000E+00
      14.11    -1.6917E-04     0.0000E+00
      14.12    -1.6756E-04     0.0000E+00
      14.13    -1.6597E-04     0.0000E+00
      14.14    -1.6439E-04     0.0000E+00
      14.15    -1.6283E-04     0.0000E+00
      14.16    -1.6128E-04     0.0000E+00
      14.17    -1.5975E-04     0.0000E+00
      14.18    -1.5823E-04     0.0000E+00
      14.19    -1.5673E-04     0.0000E+00
      14.20    -1.5524E-04     0.0000E+00
      14.21    -1.5376E-04     0.0000E+00
      14.22    -1.5230E-04     0.0000E+00
      14.23    -1.5086E-04     0.0000E+00
      14.24    -1.4942E-04     0.0000E+00
      14.25    -1.4800E-04     0.0000E+00
      14.26    -1.4660E-04     0.0000E+00
      14.27    -1.4521E-04     0.0000E+00
      14.28    -1.4383E-04     0.0000E+00
      14.29    -1.4246E-04     0.0000E+00
      14.30    -1.4111E-04     0.0000E+00
      14.31    -1.3977E-04     0.0000E+00
      14.32    -1.3844E-04     0.0000E+00
      14.33    -1.3713E-04     0.0000E+00
      14.34    -1.3582E-04     0.0000E+00
      14.35    -1.3453E-04     0.0000E+00
      14.36    -1.3326E-04     0.0000E+00
      14.37    -1.3199E-04     0.0000E+00
      14.38    -1.3074E-04     0.0000E+00
      14.39    -1.2950E-04     0.0000E+00
      14.40    -1.2827E-04     0.0000E+00
      14.41    -1.2705E-04     0.0000E+00
      14.42    -1.2585E-04     0.0000E+00
      14.43    -1.2465E-04     0.0000E+00
      14.44    -1.2347E-04     0.0000E+00
      14.45    -1.2230E-04     0.0000E+00
      14.46    -1.2114E-04     0.0000E+00
      14.47    -1.1999E-04     0.0000E+00
      14.48    -1.1885E-04     0.0000E+00
      14.49    -1.1772E-04     0.0000E+00
      14.50    -1.1660E-04     0.0000E+00
      14.51    -1.1550E-04     0.0000E+00
      14.52    -1.1440E-04     0.0000E+00
      14.53    -1.1332E-04     0.0000E+00
      14.54    -1.1224E-04     0.0000E+00
      14.55    -1.1118E-04     0.0000E+00
      14.56    -1.1012E-04     0.0000E+00
      14.57    -1.0908E-04     0.0000E+00
      14.58    -1.0804E-04     0.0000E+00
      14.59    -1.0702E-04     0.0000E+00
      14.60    -1.0600E-04     0.0000E+00
      14.61    -1.0500E-04     0.0000E+00
      14.62    -1.0400E-04     0.0000E+00
      14.63    -1.0302E-04     0.0000E+00
      14.64    -1.0204E-04     0.0000E+00
      14.65    -1.0107E-04     0.0000E+00
      14.66    -1.0011E-04     0.0000E+00
      14.67    -9.9165E-05     0.0000E+00
      14.68    -9.8225E-05     0.0000E+00
      14.69    -9.7293E-05     0.0000E+00
      14.70    -9.6371E-05     0.0000E+00
      14.71    -9.5458E-05     0.0000E+00
      14.72    -9.4553E-05     0.0000E+00
      14.73    -9.3657E-05     0.0000E+00
      14.74    -9.2769E-05     0.0000E+00
      14.75    -9.1890E-05     0.0000E+00
      14.76    -9.1019E-05     0.0000E+00
      14.77    -9.0156E-05     0.0000E+00
      14.78    -8.9302E-05     0.0000E+00
      14.79    -8.8456E-05     0.0000E+00
      14.80    -8.7618E-05     0.0000E+00
      14.81    -8.6787E-05     0.0000E+00
      14.82    -8.5965E-05     0.0000E+00
      14.83    -8.5151E-05     0.0000E+00
      14.84    -8.4344E-05     0.0000E+00
      14.85    -8.3545E-05     0.0000E+00
      14.86    -8.2754E-05     0.0000E+00
      14.87    -8.1970E-05     0.0000E+00
      14.88    -8.1193E-05     0.0000E+00
      14.89    -8.0424E-05     0.0000E+00
      14.90    -7.9662E-05     0.0000E+00
      14.91    -7.8908E-05     0.0000E+00
      14.92    -7.8161E-05     0.0000E+00
      14.93    -7.7420E-05     0.0000E+00
      14.94    -7.6687E-05     0.0000E+00
      14.95    -7.5961E-05     0.0000E+00
      14.96    -7.5242E-05     0.0000E+00
      14.97    -7.4529E-05     0.0000E+00
      14.98    -7.3824E-05     0.0000E+00
      14.99    -7.3125E-05     0.0000E+00
      15.00    -7.2433E-05     0.0000E+00
      15.01    -7.1747E-05     0.0000E+00
      15.02    -7.1068E-05     0.0000E+00
      15.03    -7.0395E-05     0.0000E+00
      15.04    -6.9729E-05     0.0000E+00
      15.05    -6.9069E-05     0.0000E+00
      15.06    -6.8415E-05     0.0000E+00
      15.07    -6.7767E-05     0.0000E+00
      15.08    -6.7126E-05     0.0000E+00
      15.09    -6.6491E-05     0.0000E+00
      15.10    -6.5862E-05     0.0000E+00
      15.11    -6.5238E-05     0.0000E+00
      15.12    -6.4621E-05     0.0000E+00
      15.13    -6.4010E-05     0.0000E+00
      15.14    -6.3404E-05     0.0000E+00
      15.15    -6.2804E-05     0.0000E+00
      15.16    -6.2210E-05     0.0000E+00
      15.17    -6.1621E-05     0.0000E+00
      15.18    -6.1038E-05     0.0000E+00
      15.19    -6.0461E-05     0.0000E+00
      15.20    -5.9889E-05     0.0000E+00
      15.21    -5.9323E-05     0.0000E+00
      15.22    -5.8761E-05     0.0000E+00
      15.23    -5.8206E-05     0.0000E+00
      15.24    -5.7655E-05     0.0000E+00
      15.25    -5.7110E-05     0.0000E+00
      15.26    -5.6570E-05     0.0000E+00
      15.27    -5.6035E-05     0.0000E+00
      15.28    -5.5505E-05     0.0000E+00
      15.29    -5.4980E-05     0.0000E+00
      15.30    -5.4460E-05     0.0000E+00
      15.31    -5.3945E-05     0.0000E+00
      15.32    -5.3435E-05     0.0000E+00
      15.33    -5.2930E-05     0.0000E+00
      15.34    -5.2430E-05     0.0000E+00
      15.35    -5.1934E-05     0.0000E+00
      15.36    -5.1443E-05     0.0000E+00
      15.37    -5.0957E-05     0.0000E+00
      15.38    -5.0475E-05     0.0000E+00
      15.39    -4.9998E-05     0.0000E+00
      15.40    -4.9526E-05     0.0000E+00
      15.41    -4.9058E-05     0.0000E+00
      15.42    -4.8594E-05     0.0000E+00
      15.43    -4.8135E-05     0.0000E+00
      15.44    -4.7680E-05     0.0000E+00
      15.45    -4.7229E-05     0.0000E+00
      15.46    -4.6783E-05     0.0000E+00
      15.47    -4.6341E-05     0.0000E+00
      15.48    -4.5903E-05     0.0000E+00
      15.49    -4.5470E-05     0.0000E+00
      15.50    -4.5040E-05     0.0000E+00
      15.51    -4.4615E-05     0.0000E+00
      15.52    -4.4193E-05     0.0000E+00
      15.53    -4.3776E-05     0.0000E+00
      15.54    -4.3362E-05     0.0000E+00
      15.55    -4.2953E-05     0.0000E+00
      15.56    -4.2547E-05     0.0000E+00
      15.57    -4.2145E-05     0.0000E+00
      15.58    -4.1747E-05     0.0000E+00
      15.59    -4.1353E-05     0.0000E+00
      15.60    -4.0962E-05     0.0000E+00
      15.61    -4.0575E-05     0.0000E+00
      15.62    -4.0192E-05     0.0000E+00
      15.63    -3.9813E-05     0.0000E+00
      15.64    -3.9437E-05     0.0000E+00
      15.65    -3.9065E-05     0.0000E+00
      15.66    -3.8696E-05     0.0000E+00
      15.67    -3.8330E-05     0.0000E+00
      15.68    -3.7969E-05     0.0000E+00
      15.69    -3.7610E-05     0.0000E+00
      15.70    -3.7255E-05     0.0000E+00
      15.71    -3.6903E-05     0.0000E+00
      15.72    -3.6555E-05     0.0000E+00
      15.73    -3.6210E-05     0.0000E+00
      15.74    -3.5868E-05     0.0000E+00
      15.75    -3.5530E-05     0.0000E+00
      15.76    -3.5194E-05     0.0000E+00
      15.77    -3.4862E-05     0.0000E+00
      15.78    -3.4533E-05     0.0000E+00
      15.79    -3.4207E-05     0.0000E+00
      15.80    -3.3885E-05     0.0000E+00
      15.81    -3.3565E-05     0.0000E+00
      15.82    -3.3248E-05     0.0000E+00
      15.83    -3.2935E-05     0.0000E+00
      15.84    -3.2624E-05     0.0000E+00
      15.85    -3.2316E-05     0.0000E+00
      15.86    -3.2011E-05     0.0000E+00
      15.87    -3.1709E-05     0.0000E+00
      15.88    -3.1410E-05     0.0000E+00
      15.89    -3.1114E-05     0.0000E+00
      15.90    -3.0820E-05     0.0000E+00
      15.91    -3.0530E-05     0.0000E+00
      15.92    -3.0242E-05     0.0000E+00
      15.93    -2.9957E-05     0.0000E+00
      15.94    -2.9674E-05     0.0000E+00
      15.95    -2.9394E-05     0.0000E+00
      15.96    -2.9117E-05     0.0000E+00
      15.97    -2.8843E-05     0.0000E+00
      15.98    -2.8571E-05     0.0000E+00
      15.99    -2.8301E-05     0.0000E+00
      16.00    -2.8034E-05     0.0000E+00
      16.01    -2.7770E-05     0.0000E+00
      16.02    -2.7508E-05     0.0000E+00
      16.03    -2.7249E-05     0.0000E+00
      16.04    -2.6992E-05     0.0000E+00
      16.05    -2.6738E-05     0.0000E+00
      16.06    -2.6486E-05     0.0000E+00
      16.07    -2.6236E-05     0.0000E+00
      16.08    -2.5989E-05     0.0000E+00
      16.09    -2.5744E-05     0.0000E+00
      16.10    -2.5501E-05     0.0000E+00
      16.11    -2.5261E-05     0.0000E+00
      16.12    -2.5023E-05     0.0000E+00
      16.13    -2.4787E-05     0.0000E+00
      16.14    -2.4553E-05     0.0000E+00
      16.15    -2.4322E-05     0.0000E+00
      16.16    -2.4093E-05     0.0000E+00
      16.17    -2.3866E-05     0.0000E+00
      16.18    -2.3641E-05     0.0000E+00
      16.19    -2.3418E-05     0.0000E+00
      16.20    -2.3198E-05     0.0000E+00
      16.21    -2.2979E-05     0.0000E+00
      16.22    -2.2763E-05     0.0000E+00
      16.23    -2.2548E-05     0.0000E+00
      16.24    -2.2336E-05     0.0000E+00
      16.25    -2.2125E-05     0.0000E+00
      16.26    -2.1917E-05     0.0000E+00
      16.27    -2.1711E-05     0.0000E+00
      16.28    -2.1506E-05     0.0000E+00
      16.29    -2.1304E-05     0.0000E+00
      16.30    -2.1103E-05     0.0000E+00
      16.31    -2.0904E-05     0.0000E+00
      16.32    -2.0707E-05     0.0000E+00
      16.33    -2.0512E-05     0.0000E+00
      16.34    -2.0319E-05     0.0000E+00
      16.35    -2.0128E-05     0.0000E+00
      16.36    -1.9938E-05     0.0000E+00
      16.37    -1.9751E-05     0.0000E+00
      16.38    -1.9565E-05     0.0000E+00
      16.39    -1.9381E-05     0.0000E+00
      16.40    -1.9198E-05     0.0000E+00
      16.41    -1.9017E-05     0.0000E+00
      16.42    -1.8838E-05     0.0000E+00
      16.43    -1.8661E-05     0.0000E+00
      16.44    -1.8485E-05     0.0000E+00
      16.45    -1.8311E-05     0.0000E+00
      16.46    -1.8139E-05     0.0000E+00
      16.47    -1.7968E-05     0.0000E+00
      16.48    -1.7799E-05     0.0000E+00
      16.49    -1.7632E-05     0.0000E+00
      16.50    -1.7466E-05     0.0000E+00
      16.51    -1.7302E-05     0.0000E+00
      16.52    -1.7139E-05     0.0000E+00
      16.53    -1.6977E-05     0.0000E+00
      16.54    -1.6818E-05     0.0000E+00
      16.55    -1.6659E-05     0.0000E+00
      16.56    -1.6503E-05     0.0000E+00
      16.57    -1.6348E-05     0.0000E+00
      16.58    -1.6194E-05     0.0000E+00
      16.59    -1.6041E-05     0.0000E+00
      16.60    -1.5890E-05     0.0000E+00
      16.61    -1.5741E-05     0.0000E+00
      16.62    -1.5593E-05     0.0000E+00
      16.63    -1.5446E-05     0.0000E+00
      16.64    -1.5301E-05     0.0000E+00
      16.65    -1.5157E-05     0.0000E+00
      16.66    -1.5015E-05     0.0000E+00
      16.67    -1.4873E-05     0.0000E+00
      16.68    -1.4734E-05     0.0000E+00
      16.69    -1.4595E-05     0.0000E+00
      16.70    -1.4458E-05     0.0000E+00
      16.71    -1.4322E-05     0.0000E+00
      16.72    -1.4187E-05     0.0000E+00
      16.73    -1.4054E-05     0.0000E+00
      16.74    -1.3922E-05     0.0000E+00
      16.75    -1.3791E-05     0.0000E+00
      16.76    -1.3661E-05     0.0000E+00
      16.77    -1.3533E-05     0.0000E+00
      16.78    -1.3405E-05     0.0000E+00
      16.79    -1.3279E-05     0.0000E+00
      16.80    -1.3155E-05     0.0000E+00
      16.81    -1.3031E-05     0.0000E+00
      16.82    -1.2908E-05     0.0000E+00
      16.83    -1.2787E-05     0.0000E+00
      16.84    -1.2667E-05     0.0000E+00
      16.85    -1.2548E-05     0.0000E+00
      16.86    -1.2430E-05     0.0000E+00
      16.87    -1.2313E-05     0.0000E+00
      16.88    -1.2197E-05     0.0000E+00
      16.89    -1.2083E-05     0.0000E+00
      16.90    -1.1969E-05     0.0000E+00
      16.91    -1.1857E-05     0.0000E+00
      16.92    -1.1745E-05     0.0000E+00
      16.93    -1.1635E-05     0.0000E+00
      16.94    -1.1526E-05     0.0000E+00
      16.95    -1.1418E-05     0.0000E+00
      16.96    -1.1310E-05     0.0000E+00
      16.97    -1.1204E-05     0.0000E+00
      16.98    -1.1099E-05     0.0000E+00
      16.99    -1.0995E-05     0.0000E+00
      17.00    -1.0891E-05     0.0000E+00
      17.01    -1.0789E-05     0.0000E+00
      17.02    -1.0688E-05     0.0000E+00
      17.03    -1.0587E-05     0.0000E+00
      17.04    -1.0488E-05     0.0000E+00
      17.05    -1.0389E-05     0.0000E+00
      17.06    -1.0292E-05     0.0000E+00
      17.07    -1.0195E-05     0.0000E+00
      17.08    -1.0099E-05     0.0000E+00
      17.09    -1.0005E-05     0.0000E+00
      17.10    -9.9106E-06     0.0000E+00
      17.11    -9.8176E-06     0.0000E+00
      17.12    -9.7254E-06     0.0000E+00
      17.13    -9.6341E-06     0.0000E+00
      17.14    -9.5436E-06     0.0000E+00
      17.15    -9.4540E-06     0.0000E+00
      17.16    -9.3653E-06     0.0000E+00
      17.17    -9.2774E-06     0.0000E+00
      17.18    -9.1903E-06     0.0000E+00
      17.19    -9.1040E-06     0.0000E+00
      17.20    -9.0186E-06     0.0000E+00
      17.21    -8.9339E-06     0.0000E+00
      17.22    -8.8501E-06     0.0000E+00
      17.23    -8.7670E-06     0.0000E+00
      17.24    -8.6847E-06     0.0000E+00
      17.25    -8.6032E-06     0.0000E+00
      17.26    -8.5225E-06     0.0000E+00
      17.27    -8.4425E-06     0.0000E+00
      17.28    -8.3633E-06     0.0000E+00
      17.29    -8.2848E-06     0.0000E+00
      17.30    -8.2071E-06     0.0000E+00
      17.31    -8.1301E-06     0.0000E+00
      17.32    -8.0538E-06     0.0000E+00
      17.33    -7.9783E-06     0.0000E+00
      17.34    -7.9034E-06     0.0000E+00
      17.35    -7.8293E-06     0.0000E+00
      17.36    -7.7558E-06     0.0000E+00
      17.37    -7.6831E-06     0.0000E+00
      17.38    -7.6110E-06     0.0000E+00
      17.39    -7.5396E-06     0.0000E+00
      17.40    -7.4689E-06     0.0000E+00
      17.41    -7.3988E-06     0.0000E+00
      17.42    -7.3294E-06     0.0000E+00
      17.43    -7.2607E-06     0.0000E+00
      17.44    -7.1926E-06     0.0000E+00
      17.45    -7.1251E-06     0.0000E+00
      17.46    -7.0583E-06     0.0000E+00
      17.47    -6.9921E-06     0.0000E+00
      17.48    -6.9266E-06     0.0000E+00
      17.49    -6.8616E-06     0.0000E+00
      17.50    -6.7973E-06     0.0000E+00
      17.51    -6.7336E-06     0.0000E+00
      17.52    -6.6704E-06     0.0000E+00
      17.53    -6.6079E-06     0.0000E+00
      17.54    -6.5459E-06     0.0000E+00
      17.55    -6.4846E-06     0.0000E+00
      17.56    -6.4238E-06     0.0000E+00
      17.57    -6.3636E-06     0.0000E+00
      17.58    -6.3039E-06     0.0000E+00
      17.59    -6.2448E-06     0.0000E+00
      17.60    -6.1863E-06     0.0000E+00
      17.61    -6.1283E-06     0.0000E+00
      17.62    -6.0709E-06     0.0000E+00
      17.63    -6.0140E-06     0.0000E+00
      17.64    -5.9576E-06     0.0000E+00
      17.65    -5.9018E-06     0.0000E+00
      17.66    -5.8465E-06     0.0000E+00
      17.67    -5.7917E-06     0.0000E+00
      17.68    -5.7374E-06     0.0000E+00
      17.69    -5.6836E-06     0.0000E+00
      17.70    -5.6304E-06     0.0000E+00
      17.71    -5.5776E-06     0.0000E+00
      17.72    -5.5254E-06     0.0000E+00
      17.73    -5.4736E-06     0.0000E+00
      17.74    -5.4223E-06     0.0000E+00
      17.75    -5.3715E-06     0.0000E+00
      17.76    -5.3212E-06     0.0000E+00
      17.77    -5.2713E-06     0.0000E+00
      17.78    -5.2220E-06     0.0000E+00
      17.79    -5.1731E-06     0.0000E+00
      17.80    -5.1246E-06     0.0000E+00
      17.81    -5.0766E-06     0.0000E+00
      17.82    -5.0290E-06     0.0000E+00
      17.83    -4.9819E-06     0.0000E+00
      17.84    -4.9353E-06     0.0000E+00
      17.85    -4.8891E-06     0.0000E+00
      17.86    -4.8433E-06     0.0000E+00
      17.87    -4.7979E-06     0.0000E+00
      17.88    -4.7530E-06     0.0000E+00
      17.89    -4.7085E-06     0.0000E+00
      17.90    -4.6644E-06     0.0000E+00
      17.91    -4.6207E-06     0.0000E+00
      17.92    -4.5774E-06     0.0000E+00
      17.93    -4.5346E-06     0.0000E+00
      17.94    -4.4921E-06     0.0000E+00
      17.95    -4.4501E-06     0.0000E+00
      17.96    -4.4084E-06     0.0000E+00
      17.97    -4.3671E-06     0.0000E+00
      17.98    -4.3263E-06     0.0000E+00
      17.99    -4.2858E-06     0.0000E+00
      18.00    -4.2456E-06     0.0000E+00
      18.01    -4.2059E-06     0.0000E+00
      18.02    -4.1665E-06     0.0000E+00
      18.03    -4.1275E-06     0.0000E+00
      18.04    -4.0889E-06     0.0000E+00
      18.05    -4.0506E-06     0.0000E+00
      18.06    -4.0127E-06     0.0000E+00
      18.07    -3.9752E-06     0.0000E+00
      18.08    -3.9380E-06     0.0000E+00
      18.09    -3.9011E-06     0.0000E+00
      18.10    -3.8646E-06     0.0000E+00
      18.11    -3.8284E-06     0.0000E+00
      18.12    -3.7926E-06     0.0000E+00
      18.13    -3.7571E-06     0.0000E+00
      18.14    -3.7220E-06     0.0000E+00
      18.15    -3.6872E-06     0.0000E+00
      18.16    -3.6527E-06     0.0000E+00
      18.17    -3.6185E-06     0.0000E+00
      18.18    -3.5846E-06     0.0000E+00
      18.19    -3.5511E-06     0.0000E+00
      18.20    -3.5179E-06     0.0000E+00
      18.21    -3.4850E-06     0.0000E+00
      18.22    -3.4524E-06     0.0000E+00
      18.23    -3.4201E-06     0.0000E+00
      18.24    -3.3881E-06     0.0000E+00
      18.25    -3.3564E-06     0.0000E+00
      18.26    -3.3250E-06     0.0000E+00
      18.27    -3.2939E-06     0.0000E+00
      18.28    -3.2631E-06     0.0000E+00
      18.29    -3.2326E-06     0.0000E+00
      18.30    -3.2023E-06     0.0000E+00
      18.31    -3.1724E-06     0.0000E+00
      18.32    -3.1427E-06     0.0000E+00
      18.33    -3.1133E-06     0.0000E+00
      18.34    -3.0842E-06     0.0000E+00
      18.35    -3.0554E-06     0.0000E+00
      18.36    -3.0268E-06     0.0000E+00
      18.37    -2.9985E-06     0.0000E+00
      18.38    -2.9705E-06     0.0000E+00
      18.39    -2.9427E-06     0.0000E+00
      18.40    -2.9152E-06     0.0000E+00
      18.41    -2.8880E-06     0.0000E+00
      18.42    -2.8610E-06     0.0000E+00
      18.43    -2.8342E-06     0.0000E+00
      18.44    -2.8077E-06     0.0000E+00
      18.45    -2.7815E-06     0.0000E+00
      18.46    -2.7555E-06     0.0000E+00
      18.47    -2.7297E-06     0.0000E+00
      18.48    -2.7042E-06     0.0000E+00
      18.49    -2.6789E-06     0.0000E+00
      18.50    -2.6539E-06     0.0000E+00
      18.51    -2.6291E-06     0.0000E+00
      18.52    -2.6045E-06     0.0000E+00
      18.53    -2.5802E-06     0.0000E+00
      18.54    -2.5561E-06     0.0000E+00
      18.55    -2.5322E-06     0.0000E+00
      18.56    -2.5085E-06     0.0000E+00
      18.57    -2.4851E-06     0.0000E+00
      18.58    -2.4619E-06     0.0000E+00
      18.59    -2.4389E-06     0.0000E+00
      18.60    -2.4161E-06     0.0000E+00
      18.61    -2.3935E-06     0.0000E+00
      18.62    -2.3711E-06     0.0000E+00
      18.63    -2.3490E-06     0.0000E+00
      18.64    -2.3270E-06     0.0000E+00
      18.65    -2.3053E-06     0.0000E+00
      18.66    -2.2838E-06     0.0000E+00
      18.67    -2.2624E-06     0.0000E+00
      18.68    -2.2413E-06     0.0000E+00
      18.69    -2.2204E-06     0.0000E+00
      18.70    -2.1996E-06     0.0000E+00
      18.71    -2.1791E-06     0.0000E+00
      18.72    -2.1587E-06     0.0000E+00
      18.73    -2.1386E-06     0.0000E+00
      18.74    -2.1186E-06     0.0000E+00
      18.75    -2.0988E-06     0.0000E+00
      18.76    -2.0792E-06     0.0000E+00
      18.77    -2.0598E-06     0.0000E+00
      18.78    -2.0406E-06     0.0000E+00
      18.79    -2.0215E-06     0.0000E+00
      18.80    -2.0026E-06     0.0000E+00
      18.81    -1.9839E-06     0.0000E+00
      18.82    -1.9654E-06     0.0000E+00
      18.83    -1.9471E-06     0.0000E+00
      18.84    -1.9289E-06     0.0000E+00
      18.85    -1.9109E-06     0.0000E+00
      18.86    -1.8930E-06     0.0000E+00
      18.87    -1.8754E-06     0.0000E+00
      18.88    -1.8578E-06     0.0000E+00
      18.89    -1.8405E-06     0.0000E+00
      18.90    -1.8233E-06     0.0000E+00
      18.91    -1.8063E-06     0.0000E+00
      18.92    -1.7894E-06     0.0000E+00
      18.93    -1.7727E-06     0.0000E+00
      18.94    -1.7562E-06     0.0000E+00
      18.95    -1.7398E-06     0.0000E+00
      18.96    -1.7236E-06     0.0000E+00
      18.97    -1.7075E-06     0.0000E+00
      18.98    -1.6915E-06     0.0000E+00
      18.99    -1.6758E-06     0.0000E+00
      19.00    -1.6601E-06     0.0000E+00
      19.01    -1.6446E-06     0.0000E+00
      19.02    -1.6293E-06     0.0000E+00
      19.03    -1.6141E-06     0.0000E+00
      19.04    -1.5990E-06     0.0000E+00
      19.05    -1.5841E-06     0.0000E+00
      19.06    -1.5693E-06     0.0000E+00
      19.07    -1.5547E-06     0.0000E+00
      19.08    -1.5402E-06     0.0000E+00
      19.09    -1.5258E-06     0.0000E+00
      19.10    -1.5116E-06     0.0000E+00
      19.11    -1.4975E-06     0.0000E+00
      19.12    -1.4835E-06     0.0000E+00
      19.13    -1.4697E-06     0.0000E+00
      19.14    -1.4559E-06     0.0000E+00
      19.15    -1.4424E-06     0.0000E+00
      19.16    -1.4289E-06     0.0000E+00
      19.17    -1.4156E-06     0.0000E+00
      19.18    -1.4024E-06     0.0000E+00
      19.19    -1.3893E-06     0.0000E+00
      19.20    -1.3763E-06     0.0000E+00
      19.21    -1.3635E-06     0.0000E+00
      19.22    -1.3508E-06     0.0000E+00
      19.23    -1.3382E-06     0.0000E+00
      19.24    -1.3257E-06     0.0000E+00
      19.25    -1.3133E-06     0.0000E+00
      19.26    -1.3011E-06     0.0000E+00
      19.27    -1.2890E-06     0.0000E+00
      19.28    -1.2770E-06     0.0000E+00
      19.29    -1.2650E-06     0.0000E+00
      19.30    -1.2532E-06     0.0000E+00
      19.31    -1.2416E-06     0.0000E+00
      19.32    -1.2300E-06     0.0000E+00
      19.33    -1.2185E-06     0.0000E+00
      19.34    -1.2072E-06     0.0000E+00
      19.35    -1.1959E-06     0.0000E+00
      19.36    -1.1848E-06     0.0000E+00
      19.37    -1.1737E-06     0.0000E+00
      19.38    -1.1628E-06     0.0000E+00
      19.39    -1.1519E-06     0.0000E+00
      19.40    -1.1412E-06     0.0000E+00
      19.41    -1.1306E-06     0.0000E+00
      19.42    -1.1200E-06     0.0000E+00
      19.43    -1.1096E-06     0.0000E+00
      19.44    -1.0992E-06     0.0000E+00
      19.45    -1.0890E-06     0.0000E+00
      19.46    -1.0788E-06     0.0000E+00
      19.47    -1.0688E-06     0.0000E+00
      19.48    -1.0588E-06     0.0000E+00
      19.49    -1.0490E-06     0.0000E+00
      19.50    -1.0392E-06     0.0000E+00
      19.51    -1.0295E-06     0.0000E+00
      19.52    -1.0199E-06     0.0000E+00
      19.53    -1.0104E-06     0.0000E+00
      19.54    -1.0010E-06     0.0000E+00
      19.55    -9.9167E-07     0.0000E+00
      19.56    -9.8243E-07     0.0000E+00
      19.57    -9.7327E-07     0.0000E+00
      19.58    -9.6421E-07     0.0000E+00
